GeneSymbol,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13
3110001I22Rik,0.038741887,-0.013605762,0.03680238,-0.0053975284,0.03565669,-0.010143481,0.03565669,-0.01014344,0.03680241,-0.0053975508,0.03680241,-0.0053975433,0.024619102,-0.001423277
3110002H16Rik,0.0028196573,0.018477526,-0.019496739,0.047878116,-0.01949671,0.04787814,-0.019496694,0.04787813,-0.01949671,0.047878116,-0.01949671,0.04787811,-0.01949671,0.047878087
3110007F17Rik,0.06827006,0.05078966,0.06827006,0.050789595,0.06827009,0.050789613,0.06827003,0.050789624,0.06827006,0.050789602,0.06827006,0.05078964,0.06827009,0.050789632
3110039M20Rik,-0.019120023,0.06509079,-0.019120067,0.06509078,-0.019120052,0.06509079,-0.019120067,0.065090746,-0.019120067,0.06509075,-0.019120023,0.065090775,-0.019120038,0.0650908
3110043O21Rik,0.0014850795,0.072281405,-0.0032250881,0.0054447185,-0.00076273084,0.04038519,-0.0032250881,0.0054447185,-0.0032250881,0.005444724,-0.003225118,0.00544467,-0.003225118,0.0054446813
3110052M02Rik,0.16558123,0.04773557,0.15543547,-0.0056951605,0.15543547,-0.005695086,0.15543547,-0.005695112,0.15543547,-0.0056950822,0.15543547,-0.005695075,0.15543547,-0.0056951493
3110057O12Rik,-0.05121872,0.026084214,0.004807055,0.15024993,-0.05121869,0.026084118,-0.051218674,0.026084125,-0.051218674,0.026084177,-0.05121869,0.026084177,-0.05121869,0.026084177
3110070M22Rik,0.004037261,0.09440535,0.004037261,0.09440535,0.004037261,0.09440535,0.004037261,0.094405375,0.004037261,0.09440533,0.004037261,0.09440535,0.004037261,0.09440533
3110082I17Rik,0.31993073,0.09096677,0.31993073,0.09096677,0.31993073,0.09096677,0.31993073,0.09096677,0.31993073,0.09096677,0.31993073,0.09096677,0.31993073,0.09096677
3200002M19Rik,0.0038401783,0.07393024,0.0038401783,0.07393025,0.0038401783,0.07393026,0.0038401783,0.07393026,0.0038401783,0.07393026,0.0038401783,0.07393024,0.0038401783,0.07393024
3632451O06Rik,-0.2518777,-0.71446586,-0.009673417,-0.26114535,-0.04519549,-0.20272943,0.05652201,-0.10607959,0.10488072,0.1064609,0.10488069,0.106460884,0.10488069,0.106460854
3830406C13Rik,0.23953283,0.17166333,0.10012734,-0.12467153,0.10012737,-0.124671504,0.10012737,-0.12467152,0.10012737,-0.124671504,0.10012737,-0.12467152,0.10012737,-0.12467156
4430402I18Rik,0.02256617,0.111980595,0.0225662,0.11198057,0.02256617,0.111980595,0.02256614,0.11198059,0.02256614,0.11198059,0.02256614,0.11198059,0.02256614,0.11198059
4632404H12Rik,0.08386493,0.06979934,0.07076681,0.0008205287,0.07076681,0.0008205958,0.07076681,0.00082056597,0.07076681,0.0008205846,0.07076681,0.0008205883,0.07076681,0.0008205883
4632419I22Rik,-0.01150246,0.051105123,-0.011502504,0.051105123,-0.011502489,0.051105127,-0.011502445,0.051105186,-0.011502489,0.0511052,-0.011502504,0.051105138,-0.011665225,0.048795786
4632428N05Rik,0.058345884,-0.15575315,0.13375002,0.0014513656,0.12732726,0.01298487,0.13780642,0.026803493,0.14045247,0.06435116,0.14045247,0.06435116,0.1404525,0.06435107
4632434I11Rik,0.45443207,0.14050156,0.36421555,-0.22613244,0.40645814,-0.15231931,0.3662961,-0.22549279,0.41632783,-0.11096801,0.38870084,-0.22735931,0.38024592,-0.2713362
4732418C07Rik,-0.02782394,0.0032387935,-0.02782394,0.0032388195,-0.027823955,0.0032388717,-0.02782394,0.0032388195,-0.02782394,0.0032388195,-0.027823955,0.003238801,-0.02782394,0.0032388195
4732471D19Rik,0.054284483,0.052952982,0.054284483,0.052952975,0.054284453,0.05295295,0.054284453,0.05295296,0.054284453,0.052952975,0.054284424,0.05295296,0.054284453,0.052952956
4833418N02Rik,-0.011780351,-0.05741851,0.026170671,0.11405652,0.026170671,0.11405652,0.0261707,0.11405654,0.026170671,0.1140565,0.026170671,0.11405652,0.026170641,0.11405646
4833420G17Rik,0.31574112,0.025304176,0.3059492,-0.010824878,0.3048553,-0.017408784,0.30485517,-0.017408762,0.3059492,-0.010824792,0.3059492,-0.010824762,0.3059492,-0.010824911
4833427G06Rik,0.19681266,0.08738524,0.19681263,0.08738524,0.19681263,0.08738524,0.19681263,0.08738524,0.19681263,0.08738524,0.19681263,0.08738524,0.19681269,0.08738524
4833439L19Rik,-0.008939505,0.1009354,-0.008939505,0.1009354,-0.008939505,0.100935414,-0.008939475,0.100935385,-0.008939505,0.1009354,-0.008939475,0.10093537,-0.008939505,0.1009354
4921507P07Rik,0.02256617,0.111980595,0.0225662,0.11198057,0.02256617,0.111980595,0.02256614,0.11198059,0.02256614,0.11198059,0.02256614,0.11198059,0.02256614,0.11198059
4921517L17Rik,0.0016468763,0.108303785,0.0016469061,0.108303785,0.0016468763,0.10830376,0.0016468763,0.10830383,0.0016468763,0.1083038,0.0016468763,0.10830383,0.0016468763,0.1083038
4921524J17Rik,0.09306812,0.07245971,0.09306812,0.07245968,0.09306812,0.0724597,0.09306812,0.0724597,0.09306812,0.07245971,0.09306812,0.07245965,0.09306812,0.0724597
4921530L18Rik,0.08350092,0.0752442,0.07965505,0.020672271,0.081665576,0.049201075,0.07965508,0.020672282,0.07965508,0.020672299,0.07965502,0.020672217,0.07965502,0.02067225
4921531C22Rik,0.02256617,0.111980595,0.0225662,0.11198057,0.02256617,0.111980595,0.02256614,0.11198059,0.02256614,0.11198059,0.02256614,0.11198059,0.02256614,0.11198059
4922501C03Rik,-0.031614617,0.14448777,-0.10168928,-0.011811905,-0.101689294,-0.0118119195,-0.10168931,-0.01181189,-0.101689294,-0.011811882,-0.10168931,-0.011811882,-0.10168931,-0.01181186
4930420K17Rik,0.15324363,0.07581015,0.15324363,0.07581015,0.15324363,0.075810134,0.15324363,0.07581017,0.15324363,0.075810164,0.15324363,0.07581017,0.15324363,0.07581017
4930422G04Rik,0.375893,0.14061865,0.32298315,-0.1133361,0.34806818,-0.066464186,0.32316923,-0.117357,0.35609668,-0.027170349,0.33625686,-0.12170376,0.33099025,-0.16536446
4930427A07Rik,0.31993073,0.09096677,0.31993073,0.09096677,0.31993073,0.09096677,0.31993073,0.09096677,0.31993073,0.09096677,0.31993073,0.09096677,0.31993073,0.09096677
4930430F08Rik,0.097480595,0.2093293,-0.086935535,-0.18268491,-0.08693552,-0.18268496,-0.086935535,-0.18268494,-0.086935535,-0.18268494,-0.08693555,-0.18268494,-0.08693558,-0.18268497
4930432K21Rik,0.08646944,0.06564627,0.08483294,0.04242462,0.08483291,0.04242457,0.08162415,0.05386493,0.08420417,0.07395126,0.08081001,0.045973524,0.06796324,0.03507464
4930444A02Rik,0.14576152,0.08413424,0.12626374,-0.024798013,0.13284749,0.0024754182,0.12646988,-0.02800497,0.12646985,-0.028004915,0.1253947,-0.02839791,0.110909164,-0.09113948
4930447C04Rik,0.19976586,0.10338234,0.19501641,0.069747895,0.19501638,0.069747865,0.19291571,0.07723736,0.19460472,0.09038693,0.1912235,0.0556221,0.1738115,0.06271368
4930453N24Rik,0.106565714,0.07381348,0.106565714,0.073813476,0.106565714,0.0738135,0.10656574,0.07381348,0.10656574,0.07381348,0.106565714,0.07381347,0.10656574,0.07381351
4930455F23Rik,0.01161325,0.07772541,0.01161325,0.07772542,0.01161325,0.07772541,0.01161328,0.077725425,0.01161325,0.07772543,0.01161325,0.07772544,0.01161325,0.07772544
4930471M23Rik,0.0064130425,-0.32417238,0.07262933,-0.03851348,0.07262933,-0.03851343,0.07262933,-0.038513437,0.0726293,-0.038513437,0.0726293,-0.03851351,0.058578372,-0.12950392
4930502E18Rik,-0.017366081,0.034123242,-0.008305132,0.09113568,-0.008305132,0.09113571,-0.008305132,0.091135696,-0.008305162,0.09113573,-0.008305162,0.09113572,-0.008305132,0.09113571
4930503L19Rik,0.07037294,-0.038138255,0.056272984,-0.014631655,0.07777119,0.008412233,0.056273013,-0.014631625,0.06836337,-0.030560002,0.0683634,-0.03056001,0.06836337,-0.03056001
4930506M07Rik,0.14174011,-0.043335997,0.14481434,-0.00998421,0.14052367,-0.043449104,0.14052364,-0.043449134,0.14928883,-0.007138867,0.14052361,-0.04344908,0.12850347,-0.0450235
4930513N10Rik,0.10641098,-0.005112879,0.1049937,-0.025223404,0.1049937,-0.025223449,0.10221481,-0.015315801,0.10444918,0.0020795092,0.12148422,0.06059511,0.090384126,-0.031588696
4930519F16Rik,0.0745959,-0.0267495,0.07983476,0.00468665,0.07983479,0.0046866704,0.07983479,0.004686676,0.07983476,0.004686689,0.052226752,-0.06752102,0.011472821,-0.078900665
4930523C07Rik,0.12821883,-0.05670385,0.17058116,0.08596936,0.17058116,0.085969344,0.17058116,0.08596936,0.17058116,0.08596941,0.17058113,0.08596941,0.17058116,0.085969426
4930524J08Rik,0.035905004,-0.13394456,0.035905004,-0.13394466,0.08448669,0.06730722,0.08448672,0.06730723,0.08448672,0.06730727,0.08448672,0.06730724,0.08448675,0.067307316
4930524O07Rik,0.0002349019,0.075113036,0.0002349019,0.07511306,0.0002349019,0.07511306,0.0002349019,0.07511306,0.0002349019,0.07511306,0.0002349019,0.07511306,0.0002349019,0.07511304
4930550C14Rik,0.12929744,-0.02158624,0.105798244,-0.086436786,0.12131709,-0.022149265,0.105798185,-0.08643678,0.105798244,-0.08643679,0.116261065,-0.043094084,0.105798244,-0.08643679
4930563E22Rik,0.046150118,0.09713918,0.04615009,0.0971392,0.04615009,0.0971392,0.04615009,0.09713918,0.04615009,0.09713915,0.04615009,0.09713915,0.04615009,0.09713913
4930566F21Rik,0.10869068,0.05219847,0.10291368,0.025492795,0.09747216,-0.0005037673,0.09747219,-0.00050376356,0.10291368,0.02549276,0.10291371,0.02549282,0.09049481,0.008688554
4930579G18Rik,0.31993073,0.09096677,0.31993073,0.09096677,0.31993073,0.09096677,0.31993073,0.09096677,0.31993073,0.09096677,0.31993073,0.09096677,0.31993073,0.09096677
4930579G24Rik,0.48920256,0.105476476,0.34480542,-0.39281452,0.41531146,-0.30466074,0.35077894,-0.3906331,0.4279796,-0.27358693,0.38641787,-0.43258137,0.38428754,-0.46216094
4930581F22Rik,0.12664807,-0.022638395,0.14641589,0.08853415,0.14638871,0.088314645,0.14636862,0.08855516,0.14638412,0.08827002,0.14636776,0.08848567,0.1464124,0.08852103
4930588N13Rik,0.19208351,0.103176825,0.18667698,0.0754362,0.18667704,0.075436234,0.18667698,0.07543622,0.18667698,0.07543623,0.18667698,0.075436205,0.18667704,0.07543632
4931406C07Rik,0.06499922,0.010034995,0.038906783,-0.106802925,0.05066654,-0.058087602,0.038906813,-0.106802955,0.038906783,-0.106802985,0.046835214,-0.07395915,0.033150136,-0.09707129
4931406P16Rik,0.117159486,0.11829633,0.117159456,0.11829629,0.117159456,0.11829632,0.117159456,0.11829632,0.117159426,0.11829629,0.117159486,0.11829632,0.117159456,0.11829629
4931408A02Rik,-0.010123432,0.08926741,-0.0101234615,0.0892674,-0.0101234615,0.08926737,-0.0101234615,0.08926743,-0.010123432,0.08926742,-0.010123432,0.08926742,-0.010123432,0.08926743
4931414P19Rik,-0.052542597,-0.022971839,-0.08999491,-0.08158184,-0.06754196,0.01143034,-0.06754196,0.01143034,-0.06754196,0.011430299,-0.06754194,0.011430299,-0.06754196,0.011430325
4931428F04Rik,-0.06450856,-0.12387648,0.10216737,0.08450082,0.10216737,0.08450084,0.1021674,0.084500864,0.1021674,0.084500834,0.1021674,0.084500864,0.1021674,0.08450084
4932438A13Rik,-0.19586244,0.05391504,-0.5079917,-1.1959376,-0.34045938,-0.21473679,-0.42422554,-0.7053372,-0.19586241,0.053914994,-0.4242255,-0.7053372,-0.19586244,0.053914964
4933402E13Rik,0.31993073,0.09096677,0.31993073,0.09096677,0.31993073,0.09096677,0.31993073,0.09096677,0.31993073,0.09096677,0.31993073,0.09096677,0.31993073,0.09096677
4933403F05Rik,0.11616823,-0.1723181,0.2063222,0.038806304,0.20630124,0.03863631,0.20628566,0.038822554,0.18319017,0.06904451,0.18317753,0.06921159,0.20631954,0.03879618
4933403G14Rik,-0.0065258443,0.07622892,-0.0065258443,0.0762289,-0.006525874,0.07622887,-0.006525874,0.076228864,-0.006525874,0.07622887,-0.006525874,0.07622889,-0.0065258443,0.0762289
4933406J08Rik,0.07823944,0.0676327,0.07823944,0.067632705,0.07823941,0.067632675,0.07823941,0.067632645,0.07823941,0.067632645,0.07823944,0.06763264,0.07823944,0.067632675
4933407H18Rik,0.1668452,0.07059995,0.1614387,0.04285927,0.16114986,0.038760383,0.16114983,0.038760412,0.1614387,0.04285938,0.16143873,0.042859375,0.1614387,0.042859435
4933411K20Rik,0.15937257,0.09692538,0.15937257,0.09692544,0.15937257,0.09692543,0.15937257,0.096925415,0.15937257,0.09692543,0.15937257,0.09692539,0.15937257,0.096925415
4933426M11Rik,0.17440021,0.096101254,0.17440024,0.09610127,0.17440027,0.096101314,0.17440027,0.09610129,0.17440021,0.096101284,0.17440024,0.09610133,0.17440027,0.096101314
4933427D14Rik,0.09157801,0.074487664,0.06755856,-0.03720949,0.06755859,-0.037209526,0.07071,-0.036057547,0.07071,-0.036057517,0.06755856,-0.037209556,0.056675762,-0.09030756
4933427J07Rik,0.122500956,0.07318806,0.122500956,0.0731881,0.122500956,0.0731881,0.122500956,0.0731881,0.122500956,0.0731881,0.122500956,0.07318807,0.122500956,0.0731881
4933431E20Rik,-0.0021927655,0.09579476,-0.0021927357,0.09579476,-0.0021927357,0.09579476,-0.0021927655,0.09579476,-0.0021927357,0.09579474,-0.0021927357,0.09579474,-0.0021927357,0.09579476
4933433P14Rik,0.0071482062,0.10564145,0.0071482062,0.1056415,0.007148236,0.105641514,0.007148266,0.10564147,0.007148236,0.105641514,0.007148266,0.105641484,0.007148266,0.1056415
4933436C20Rik,0.113073885,0.09135321,0.113073856,0.091353215,0.113073885,0.09135323,0.113073915,0.09135318,0.113073885,0.09135319,0.113073915,0.09135321,0.113073885,0.09135322
4933439C10Rik,0.091940224,0.08561677,0.091940224,0.08561677,0.091940224,0.08561674,0.091940224,0.0856168,0.091940224,0.08561674,0.091940224,0.08561674,0.091940224,0.08561674
5033414D02Rik,0.31993073,0.09096677,0.31993073,0.09096677,0.31993073,0.09096677,0.31993073,0.09096677,0.31993073,0.09096677,0.31993073,0.09096677,0.31993073,0.09096677
5033430I15Rik,-0.10701598,-0.16992201,0.0059009194,0.029779889,0.0059009194,0.029779831,0.00935927,0.07885343,0.0093593,0.07885338,0.00935927,0.07885341,0.0093592405,0.07885341
5330426P16Rik,0.05906993,0.07997523,0.05906993,0.07997519,0.05906993,0.07997522,0.05906993,0.07997522,0.05906993,0.07997522,0.05906993,0.07997523,0.05906993,0.07997523
5530601H04Rik,0.42093366,0.15525661,0.2993893,-0.14193267,0.2993893,-0.14193259,0.29938924,-0.14193271,0.29938924,-0.14193264,0.2993893,-0.14193267,0.29267716,-0.17138954
5730419I09Rik,-0.121497646,-0.21218611,0.013999462,-0.015491966,0.012531042,0.025565594,0.020122916,0.038127236,0.022856593,0.07691686,0.022856593,0.07691685,0.022856653,0.0769168
5730455P16Rik,0.04944706,0.08100484,0.04944706,0.08100484,0.04944706,0.08100484,0.04944706,0.08100484,0.04944706,0.08100487,0.04944706,0.08100484,0.04944706,0.08100484
5730494N06Rik,0.010714948,0.0886817,0.010714918,0.088681705,0.010714889,0.08868176,0.010714889,0.088681675,0.010714889,0.08868168,0.010714918,0.08868171,0.010714948,0.0886817
5730508B09Rik,-0.028348714,0.14680892,0.003142655,0.005123306,0.008895546,0.08675514,0.0031426847,0.005123321,0.008895546,0.086755134,0.008895546,0.08675514,0.008895516,0.086755164
5730559C18Rik,0.31993073,0.09096677,0.31993073,0.09096677,0.31993073,0.09096677,0.31993073,0.09096677,0.31993073,0.09096677,0.31993073,0.09096677,0.31993073,0.09096677
5830418K08Rik,0.15276957,-0.03842012,0.1290963,-0.15479332,0.12811244,-0.16151832,0.12880218,-0.16126616,0.12978601,-0.1545411,0.12909627,-0.15479323,0.12671444,-0.1664147
5830433M19Rik,-0.012023985,0.074138284,-0.016618311,0.02115396,-0.016618282,0.021154013,-0.014736712,0.02184176,-0.014736712,0.021841804,-0.016618311,0.021154013,-0.023116022,-0.010548938
5830454E08Rik,0.009980977,0.104829416,0.009980947,0.104829386,0.009980947,0.104829386,0.009980947,0.10482937,0.009980917,0.10482935,0.009980917,0.10482937,0.009980947,0.10482937
5930412G12Rik,0.094599664,0.21247801,-0.03995709,-0.083829105,-0.039957106,-0.083829135,-0.039957076,-0.08382913,-0.03995706,-0.08382913,-0.039957076,-0.08382915,-0.03995706,-0.08382911
6030419C18Rik,0.042486668,0.11329983,0.042486668,0.11329987,0.042486668,0.11329983,0.042486638,0.113299824,-0.022766918,-0.16011463,-0.022766888,-0.16011466,0.042486668,0.11329983
6230409E13Rik,0.13743055,0.054372627,0.13991445,0.04551675,0.14118123,0.06349249,0.13991445,0.04551672,0.13991442,0.045516748,0.14118129,0.063492514,0.14118123,0.06349256
6230427J02Rik,-0.18499412,-0.6693646,-0.03148602,-0.40575516,-0.0062341094,-0.2512259,0.052595854,-0.1455582,0.10467529,-0.0055686347,0.10467529,-0.0055686124,0.10467526,-0.0055686235
6330403K07Rik,0.23209983,0.11503289,0.2320213,0.11095557,0.23185429,0.108585335,0.23200631,0.108566396,0.23217338,0.11093667,0.2320213,0.11095561,0.23148888,0.10158773
6330403L08Rik,0.0016468763,0.108303785,0.0016469061,0.108303785,0.0016468763,0.10830376,0.0016468763,0.10830383,0.0016468763,0.1083038,0.0016468763,0.10830383,0.0016468763,0.1083038
6330406I15Rik,-0.23752196,-0.3817523,0.010086536,-0.001847282,0.012758553,0.03606845,0.015843987,0.07984987,0.015843987,0.07984976,0.015843958,0.07984977,0.015843958,0.079849795
6330407J23Rik,0.051170588,-0.26885134,0.15553442,-0.19294609,0.16434279,-0.15645722,0.16747409,-0.12297745,0.16747412,-0.12297745,0.16747409,-0.122977525,0.18559101,-0.01926265
6330562C20Rik,0.3103791,0.18325306,0.21523303,-0.026267655,0.21523306,-0.026267707,0.21523306,-0.026267678,0.21523306,-0.026267663,0.21523306,-0.026267722,0.21523309,-0.026267685
6530409C15Rik,0.056952715,0.09161125,0.056952715,0.09161124,0.056952715,0.091611244,0.056952775,0.09161124,0.056952715,0.091611214,0.056952715,0.09161122,0.056952715,0.09161123
6720489N17Rik,0.07229328,0.04082025,0.06381053,-0.048637457,0.06834525,-0.012667693,0.06686419,-0.04752116,0.06686419,-0.047521114,0.06381053,-0.048637398,0.05952975,-0.07413776
8030451A03Rik,0.047784537,0.06482932,0.04931441,0.07673988,0.047784537,0.06482926,0.047784537,0.06482929,0.047784507,0.064829275,0.047784537,0.064829275,0.047784537,0.06482929
8030474K03Rik,0.069060266,0.07163586,0.06742376,0.048414215,0.06742376,0.04841419,0.064214975,0.05985452,0.06679499,0.079940885,0.063400835,0.051963124,0.050554037,0.04106425
8430406I07Rik,-0.042204082,0.08618748,-0.04932846,0.056674488,-0.049328446,0.056674432,-0.049328446,0.0566745,-0.04932846,0.05667446,-0.049328446,0.0566745,-0.057517648,0.06746335
8430410K20Rik,0.2375527,-0.0017794371,0.18217811,-0.20981747,0.19866258,-0.12359336,0.18742141,-0.17016026,0.18823153,-0.16680442,0.18823153,-0.16680443,0.20303756,-0.0776484
8430419L09Rik,-0.17529637,-0.39962262,0.07376054,0.10210539,0.07376054,0.10210539,0.07376054,0.10210539,0.07376054,0.10210539,0.07376054,0.10210539,0.07376054,0.10210539
8430427H17Rik,0.31993073,0.09096677,0.31993073,0.09096677,0.31993073,0.09096677,0.31993073,0.09096677,0.31993073,0.09096677,0.31993073,0.09096677,0.31993073,0.09096677
9030418K01Rik,-0.034124732,0.08931935,-0.03412476,0.089319326,-0.03412476,0.08931934,-0.03412476,0.089319326,-0.03412476,0.08931934,-0.034124732,0.08931934,-0.034124732,0.08931934
9030617O03Rik,-0.15143588,-0.18099083,-0.073920935,-0.18621306,-0.03370726,-0.01962626,-0.024574727,0.018205598,-0.024574757,0.01820562,-0.011623949,0.08760971,-0.011623934,0.08760975
9030624J02Rik,0.05498761,0.13257357,0.087582946,-0.017256562,0.087582886,-0.017256588,0.087582886,-0.017256588,0.087582886,-0.017256558,0.087582886,-0.017256625,0.07679495,-0.061946094
9130008F23Rik,0.25618863,0.1399685,0.25618863,0.13996854,0.25618863,0.13996854,0.25618863,0.1399685,0.25618863,0.13996851,0.25618863,0.1399685,0.25618857,0.13996851
9130011J15Rik,0.043705225,0.08521081,0.043705225,0.085210815,0.043705225,0.08521084,0.043705255,0.08521082,0.043705255,0.08521084,0.043705225,0.08521079,0.043705225,0.08521082
9130017N09Rik,0.31993073,0.09096677,0.31993073,0.09096677,0.31993073,0.09096677,0.31993073,0.09096677,0.31993073,0.09096677,0.31993073,0.09096677,0.31993073,0.09096677
9130019O22Rik,-0.0015451908,0.037192076,0.001421988,0.079295,0.001421988,0.07929502,0.001421988,0.07929507,0.0014219582,0.07929503,0.0014219582,0.079295054,0.0014219582,0.07929504
9130024F11Rik,0.24115777,0.13137245,0.24115777,0.1313724,0.24115777,0.13137239,0.24115777,0.13137242,0.24115777,0.13137242,0.24115783,0.13137244,0.24115777,0.13137239
9130401M01Rik,-0.0008613169,0.09627296,-0.0008613169,0.096272945,-0.0008613169,0.09627296,-0.0008613169,0.09627293,-0.0008613467,0.09627293,-0.0008613169,0.09627297,-0.0008613169,0.09627294
9130409J20Rik,0.31993073,0.09096677,0.31993073,0.09096677,0.31993073,0.09096677,0.31993073,0.09096677,0.31993073,0.09096677,0.31993073,0.09096677,0.31993073,0.09096677
9230110C19Rik,0.31993073,0.09096677,0.31993073,0.09096677,0.31993073,0.09096677,0.31993073,0.09096677,0.31993073,0.09096677,0.31993073,0.09096677,0.31993073,0.09096677
9330182L06Rik,0.08932179,-0.08695474,0.1269995,-0.18202272,0.13580781,-0.14553386,0.13893908,-0.112054065,0.13893917,-0.11205408,0.13893911,-0.112054154,0.15705603,-0.008339308
9430008C03Rik,0.069753855,-0.05805415,0.067423105,-0.16041628,0.06660214,-0.16439833,0.06744686,-0.16408959,0.065197885,-0.16332848,0.06435311,-0.16363725,0.04272607,-0.21598165
9430015G10Rik,0.23407191,0.0801409,0.18865407,-0.041320883,0.21037054,-0.018043123,0.1886541,-0.04132095,0.21589327,0.004835181,0.20086718,-0.057411,0.20086718,-0.057411022
9430016H08Rik,0.103630245,0.060301147,0.099784374,0.005729234,0.1017949,0.034258023,0.099784404,0.0057292413,0.099784404,0.0057292357,0.099784404,0.005729202,0.099784374,0.0057292115
9430020K01Rik,0.37243658,0.17489988,0.37243664,0.17489988,0.37243664,0.17489986,0.37243658,0.17489988,0.37243664,0.17489989,0.37243664,0.17489989,0.37243664,0.17489985
9430091E24Rik,0.056023836,-0.05906391,0.06832963,-0.0067668706,0.06832963,-0.0067668892,0.06832966,-0.0067669004,0.06832966,-0.0067668967,0.06832966,-0.0067669153,0.06832966,-0.006766945
9530077C05Rik,0.058870018,-0.17786957,0.13765979,-0.114281505,0.14730889,-0.07430996,0.15073901,-0.037634715,0.15073907,-0.03763473,0.15073901,-0.037634805,0.13879982,-0.055692807
9630033F20Rik,0.028202951,0.10063894,0.028202921,0.10063889,0.028202951,0.10063896,0.028202951,0.10063903,0.028202921,0.10063898,0.028202921,0.100638956,0.028202951,0.100638986
9830001H06Rik,0.015249848,0.07440981,0.015249848,0.07440981,0.015249848,0.07440981,0.015249878,0.07440983,0.015249848,0.0744098,0.015249848,0.07440981,0.015249848,0.07440981
9930012K11Rik,-0.016344696,0.09797078,-0.016344696,0.09797075,-0.016344681,0.09797077,-0.016344681,0.09797077,-0.016344666,0.09797078,-0.016344681,0.09797081,-0.016344681,0.0979708
9930021J03Rik,0.3583607,0.18197429,0.25413346,-0.047544204,0.2541334,-0.047544234,0.25413346,-0.04754422,0.25413346,-0.047544204,0.2541334,-0.047544204,0.25413346,-0.047544204
A030009H04Rik,0.24405801,-0.047745302,0.26083118,-0.16545124,0.285461,-0.08306857,0.27096778,-0.11693944,0.27626884,-0.10629198,0.2818355,-0.08160256,0.25481415,-0.17496891
A130010J15Rik,-0.16830474,-0.67956734,0.08412227,0.08250641,0.08412224,0.08250643,0.08412224,0.08250643,0.08412221,0.08250644,0.08412224,0.08250644,0.08412224,0.08250646
A230046K03Rik,0.09309119,0.02588947,0.09309125,0.02588943,0.09271827,0.020597763,0.09271827,0.020597775,0.09309119,0.025889538,0.09309125,0.025889564,0.09309122,0.025889553
A230050P20Rik,0.16571942,0.025973836,0.10723996,-0.1366528,0.13626543,-0.12938616,0.10794014,-0.13646424,0.14798108,-0.0660629,0.127467,-0.1658338,0.12412393,-0.18257992
A2m,0.027068198,0.11323956,0.027068198,0.113239594,0.027068168,0.11323958,0.027068138,0.113239594,0.027068198,0.11323957,0.027068198,0.11323959,0.027068198,0.11323959
A330021E22Rik,0.114887595,0.07812985,0.114887655,0.07812986,0.114887625,0.07812982,0.114887625,0.07812989,0.114887625,0.07812988,0.114887625,0.0781299,0.114887655,0.07812989
A430107O13Rik,0.08695501,0.06056188,0.08695507,0.06056189,0.08695495,0.060561888,0.08695501,0.060561903,0.08695495,0.060561903,0.08695495,0.060561858,0.08695495,0.0605619
A530054K11Rik,0.23030084,0.11307658,0.07536155,-0.26576686,0.07536152,-0.2657668,0.07536155,-0.26576692,0.07536152,-0.26576686,0.07536155,-0.26576686,0.07536149,-0.26576698
A630001G21Rik,0.24251473,-0.075069726,0.32161158,0.020073256,0.3297665,0.053855386,0.33266556,0.08485163,0.33266562,0.08485161,0.33266556,0.08485153,0.33530694,0.122332126
A630007B06Rik,0.07073119,-0.0074338987,0.07073119,-0.0074339136,0.07073116,-0.0074339584,0.07073113,-0.0074339323,0.07073113,-0.0074339435,0.07073116,-0.0074339397,0.07073116,-0.007433966
A630033H20Rik,0.16677448,0.091670625,0.16677448,0.09167067,0.16677448,0.09167065,0.16677451,0.09167066,0.16677451,0.09167064,0.16677451,0.091670625,0.16677448,0.09167065
A630052C17Rik,0.13393039,0.06043395,0.12087107,-0.015946455,0.1208711,-0.01594644,0.12087113,-0.01594647,0.1208711,-0.015946433,0.1208711,-0.0159465,0.11300644,-0.005585186
A830007P12Rik,0.23920822,0.054217912,0.2353909,0.051287975,0.25104344,0.11612925,0.23539087,0.051287994,0.23539093,0.05128799,0.2353909,0.051287964,0.23539087,0.05128802
A830010M20Rik,-0.10414803,-0.4296813,0.10358471,-0.08910587,0.11604157,-0.03750278,0.12046993,0.009844758,0.12047002,0.009844728,0.12046993,0.009844661,0.124504715,0.06709719
A830080D01Rik,0.20537865,0.036915015,0.0775404,-0.38715225,0.12405473,-0.33729357,0.081972,-0.38553226,0.11926037,-0.3738926,0.103699565,-0.42161572,0.08337119,-0.5256094
A830082K12Rik,0.0050703585,0.061086923,0.008583128,0.048562832,0.010374695,0.07398439,0.008583128,0.04856274,0.008583128,0.048562802,0.010374695,0.07398442,0.010374665,0.07398444
A930004D18Rik,-0.121497646,-0.21218611,0.013999462,-0.015491966,0.012531042,0.025565594,0.020122916,0.038127236,0.022856593,0.07691686,0.022856593,0.07691685,0.022856653,0.0769168
AA467197,0.31993073,0.09096677,0.31993073,0.09096677,0.31993073,0.09096677,0.31993073,0.09096677,0.31993073,0.09096677,0.31993073,0.09096677,0.31993073,0.09096677
AA986860,0.31993073,0.09096677,0.31993073,0.09096677,0.31993073,0.09096677,0.31993073,0.09096677,0.31993073,0.09096677,0.31993073,0.09096677,0.31993073,0.09096677
